"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"78134.8876659";"Distance travelled (total)";"432.05379300000004";"km";"47.0410578";"-72.9143396";
"78134.8876659";"Distance travelled (Week)";"413.857534";"km";"47.0410578";"-72.9143396";
"78134.8876659";"Vehicle speed";"70";"km/h";"47.0410578";"-72.9143396";
"78135.0011144";"Relative throttle position";"3.9215686274509802";"%";"47.0410578";"-72.9143396";
"78135.1537007";"Timing advance";"25.5";"°";"47.0410578";"-72.9143396";
"78135.3291018";"Calculated engine load value";"34.509803921568626";"%";"47.0410578";"-72.9143396";
"78135.3974477";"MAF air flow rate";"6.11";"g/sec";"47.0410578";"-72.9143396";
"78135.3974477";"Power from MAF";"7.332";"hp";"47.0410578";"-72.9143396";
"78135.5632844";"Calculated boost";"-0.5";"bar";"47.0410578";"-72.9143396";
"78135.5632844";"Intake manifold absolute pressure";"49";"kPa";"47.0410578";"-72.9143396";
"78135.8039325";"Actual Gear Ratio";"0.37500572213321126";"";"47.0410578";"-72.9143396";
"78135.9636652";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"78136.2037653";"[ABS] Front left wheel speed";"68.56875";"km/h";"47.0410578";"-72.9143396";
"78136.3509203";"[ABS] Front right wheel speed";"68.625";"km/h";"47.0410578";"-72.9143396";
"78136.4445273";"[ABS] Rear left wheel speed";"68.4";"km/h";"47.0410578";"-72.9143396";
"78136.5921171";"[ABS] Rear right wheel speed";"68.5125";"km/h";"47.0410578";"-72.9143396";
"78136.7425888";"[ABS] Steering angle sensor";"2";"°";"47.0410578";"-72.9143396";
"78137.0701112";"AT/CVT Temperature v.1";"81";"℃";"47.0410578";"-72.9143396";
"78137.1943477";"Primary Pulley Speed";"1320";"rpm";"47.0410578";"-72.9143396";
"78137.3214992";"Secondary Pulley Speed";"3047";"rpm";"47.0410578";"-72.9143396";
"78137.4640368";"Turbine Speed";"1472";"rpm";"47.0410578";"-72.9143396";
"78137.5372231";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"78137.7791116";"Engine oil temperature";"90";"℃";"47.0410578";"-72.9143396";
"78137.9233357";"Intake air temperature";"1";"℃";"47.0410578";"-72.9143396";
"78138.0345567";"Barometric pressure";"99";"kPa";"47.0410578";"-72.9143396";
"78138.3183751";"Battery Terminal Voltage";"14.611";"V";"47.0410578";"-72.9143396";
"78138.543181";"AWD Solenoid Actual Current";"309";"mA";"47.0410578";"-72.9143396";
"78138.6833376";"AWD Solenoid Set Current";"309";"mA";"47.0410578";"-72.9143396";
"78138.9432263";"Short term fuel % trim - Bank 1";"3.125";"%";"47.0410578";"-72.9143396";
"78139.0833178";"Long term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"78139.3080237";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"78139.5308036";"Engine RPM";"1532";"rpm";"47.0410578";"-72.9143396";
"78139.5308036";"Engine RPM x1000";"1.5";"rpm";"47.0410578";"-72.9143396";
"78139.6683211";"Average speed";"81.69023255674318";"km/h";"47.0410578";"-72.9143396";
"78139.6683211";"Distance travelled";"263.36675464450025";"km";"47.0410578";"-72.9143396";
"78139.6683211";"Distance travelled (Today)";"391.529544";"km";"47.0410578";"-72.9143396";
"78139.6683211";"Distance travelled (total)";"432.14811599999996";"km";"47.0410578";"-72.9143396";
"78139.6683211";"Distance travelled (Week)";"413.95185699999996";"km";"47.0410578";"-72.9143396";
"78139.6683211";"Vehicle speed";"71";"km/h";"47.0410578";"-72.9143396";
"78139.7431527";"Relative throttle position";"13.333333333333334";"%";"47.0410578";"-72.9143396";
"78139.9320923";"Timing advance";"8.5";"°";"47.0410578";"-72.9143396";
"78140.0928221";"Calculated engine load value";"69.80392156862744";"%";"47.0410578";"-72.9143396";
"78140.2236058";"MAF air flow rate";"26.19";"g/sec";"47.0410578";"-72.9143396";
"78140.2236058";"Power from MAF";"31.428";"hp";"47.0410578";"-72.9143396";
"78140.3606699";"Calculated boost";"-0.09";"bar";"47.0410578";"-72.9143396";
"78140.3606699";"Intake manifold absolute pressure";"90";"kPa";"47.0410578";"-72.9143396";
"78140.6669831";"Actual Gear Ratio";"0.47656977187762267";"";"47.0410578";"-72.9143396";
"78140.7841104";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"78141.0033096";"[ABS] Front left wheel speed";"71.49375";"km/h";"47.0410578";"-72.9143396";
"78141.1041854";"[ABS] Front right wheel speed";"71.60625";"km/h";"47.0410578";"-72.9143396";
"78141.2393536";"[ABS] Rear left wheel speed";"71.26875";"km/h";"47.0410578";"-72.9143396";
"78141.3935806";"[ABS] Rear right wheel speed";"71.26875";"km/h";"47.0410578";"-72.9143396";
"78141.5010955";"[ABS] Steering angle sensor";"3";"°";"47.0410578";"-72.9143396";
"78141.7537164";"AT/CVT Temperature v.1";"81";"℃";"47.0410578";"-72.9143396";
"78141.8684235";"Primary Pulley Speed";"1240";"rpm";"47.0410578";"-72.9143396";
"78142.0189525";"Secondary Pulley Speed";"3137";"rpm";"47.0410578";"-72.9143396";
"78142.167894";"Turbine Speed";"1216";"rpm";"47.0410578";"-72.9143396";
"78142.2990093";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"78142.4696584";"Engine coolant temperature";"89";"℃";"47.0410578";"-72.9143396";
"78142.6498635";"Engine oil temperature";"90";"℃";"47.0410578";"-72.9143396";
"78142.8285176";"Intake air temperature";"1";"℃";"47.0410578";"-72.9143396";
"78142.9824497";"Barometric pressure";"100";"kPa";"47.0410578";"-72.9143396";
"78143.2396005";"Battery Terminal Voltage";"14.62";"V";"47.0410578";"-72.9143396";
"78143.5062472";"AWD Solenoid Actual Current";"298";"mA";"47.0410578";"-72.9143396";
"78143.647112";"AWD Solenoid Set Current";"299";"mA";"47.0410578";"-72.9143396";
"78143.9167325";"Short term fuel % trim - Bank 1";"3.90625";"%";"47.0410578";"-72.9143396";
"78144.0903737";"Long term fuel % trim - Bank 1";"1.5625";"%";"47.0410578";"-72.9143396";
"78144.3440524";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"78144.6034102";"Engine RPM";"1195";"rpm";"47.0410578";"-72.9143396";
"78144.6034102";"Engine RPM x1000";"1.2";"rpm";"47.0410578";"-72.9143396";
"78144.7490199";"Average speed";"81.68467476925127";"km/h";"47.0410578";"-72.9143396";
"78144.7490199";"Distance travelled";"263.4642227469169";"km";"47.0410578";"-72.9143396";
"78144.7490199";"Distance travelled (Today)";"391.627012";"km";"47.0410578";"-72.9143396";
"78144.7490199";"Distance travelled (total)";"432.245584";"km";"47.0410578";"-72.9143396";
"78144.7490199";"Distance travelled (Week)";"414.04932499999995";"km";"47.0410578";"-72.9143396";
"78144.7490199";"Vehicle speed";"69";"km/h";"47.0410578";"-72.9143396";
"78144.9327287";"Relative throttle position";"4.313725490196078";"%";"47.0410578";"-72.9143396";
"78145.1120512";"Timing advance";"16";"°";"47.0410578";"-72.9143396";
"78145.2941365";"Calculated engine load value";"25.49019607843137";"%";"47.0410578";"-72.9143396";
"78145.3989402";"MAF air flow rate";"4.25";"g/sec";"47.0410578";"-72.9143396";
"78145.3989402";"Power from MAF";"5.1";"hp";"47.0410578";"-72.9143396";
"78145.5039109";"Calculated boost";"-0.7000000000000001";"bar";"47.0410578";"-72.9143396";
"78145.5039109";"Intake manifold absolute pressure";"30";"kPa";"47.0410578";"-72.9143396";
"78145.8299759";"Actual Gear Ratio";"0.3906309605554284";"";"47.0410578";"-72.9143396";
"78145.9757041";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"78146.1921017";"[ABS] Front left wheel speed";"66.9375";"km/h";"47.0410578";"-72.9143396";
"78146.2721402";"[ABS] Front right wheel speed";"66.825";"km/h";"47.0410578";"-72.9143396";
"78146.4337317";"[ABS] Rear left wheel speed";"66.54375";"km/h";"47.0410578";"-72.9143396";
"78146.4894202";"[ABS] Rear right wheel speed";"66.43125";"km/h";"47.0410578";"-72.9143396";
"78146.641376";"[ABS] Steering angle sensor";"2";"°";"47.0410578";"-72.9143396";
"78146.9434231";"AT/CVT Temperature v.1";"81";"℃";"47.0410578";"-72.9143396";
"78147.092104";"Primary Pulley Speed";"1220";"rpm";"47.0410578";"-72.9143396";
"78147.2196143";"Secondary Pulley Speed";"2901";"rpm";"47.0410578";"-72.9143396";
"78147.3700825";"Turbine Speed";"1216";"rpm";"47.0410578";"-72.9143396";
"78147.5172749";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"78147.7276346";"Engine oil temperature";"90";"℃";"47.0410578";"-72.9143396";
"78147.907973";"Intake air temperature";"1";"℃";"47.0410578";"-72.9143396";
"78148.0682997";"Barometric pressure";"99";"kPa";"47.0410578";"-72.9143396";
"78148.3812735";"Battery Terminal Voltage";"14.625";"V";"47.0410578";"-72.9143396";
"78148.6835213";"AWD Solenoid Actual Current";"300";"mA";"47.0410578";"-72.9143396";
"78148.7709363";"AWD Solenoid Set Current";"301";"mA";"47.0410578";"-72.9143396";
"78149.0435192";"Short term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"78149.2008438";"Long term fuel % trim - Bank 1";"1.5625";"%";"47.0410578";"-72.9143396";
"78149.4945035";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"78149.798091";"Engine RPM";"1238";"rpm";"47.0410578";"-72.9143396";
"78149.798091";"Engine RPM x1000";"1.2";"rpm";"47.0410578";"-72.9143396";
"78149.929676";"Average speed";"81.67546141037707";"km/h";"47.0410578";"-72.9143396";
"78149.929676";"Distance travelled";"263.55189732338914";"km";"47.0410578";"-72.9143396";
"78149.929676";"Distance travelled (Today)";"391.714687";"km";"47.0410578";"-72.9143396";
"78149.929676";"Distance travelled (total)";"432.333259";"km";"47.0410578";"-72.9143396";
"78149.929676";"Distance travelled (Week)";"414.137";"km";"47.0410578";"-72.9143396";
"78149.929676";"Vehicle speed";"61";"km/h";"47.0410578";"-72.9143396";
"78150.0891987";"Relative throttle position";"2.3529411764705883";"%";"47.0410578";"-72.9143396";
"78150.2442389";"Timing advance";"-18";"°";"47.0410578";"-72.9143396";
"78150.4214258";"Calculated engine load value";"18.03921568627451";"%";"47.0410578";"-72.9143396";
"78150.5960629";"MAF air flow rate";"3.93";"g/sec";"47.0410578";"-72.9143396";
"78150.5960629";"Power from MAF";"4.716";"hp";"47.0410578";"-72.9143396";
"78150.729344";"Calculated boost";"-0.36";"bar";"47.0410578";"-72.9143396";
"78150.729344";"Intake manifold absolute pressure";"63";"kPa";"47.0410578";"-72.9143396";
"78151.0537948";"Actual Gear Ratio";"0.4648508430609598";"";"47.0410578";"-72.9143396";
"78151.1980273";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"78151.4174519";"[ABS] Front left wheel speed";"59.2875";"km/h";"47.0410578";"-72.9143396";
"78151.5386152";"[ABS] Front right wheel speed";"59.23125";"km/h";"47.0410578";"-72.9143396";
"78151.6687395";"[ABS] Rear left wheel speed";"59.00625";"km/h";"47.0410578";"-72.9143396";
"78151.8298879";"[ABS] Rear right wheel speed";"58.95";"km/h";"47.0410578";"-72.9143396";
"78151.9100702";"[ABS] Steering angle sensor";"2";"°";"47.0410578";"-72.9143396";
"78152.1434693";"AT/CVT Temperature v.1";"81";"℃";"47.0410578";"-72.9143396";
"78152.266795";"Primary Pulley Speed";"1244";"rpm";"47.0410578";"-72.9143396";
"78152.4055";"Secondary Pulley Speed";"2588";"rpm";"47.0410578";"-72.9143396";
"78152.5437267";"Turbine Speed";"1216";"rpm";"47.0410578";"-72.9143396";
"78152.7046059";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"78153.0291197";"Engine coolant temperature";"89";"℃";"47.0410578";"-72.9143396";
"78153.1751327";"Engine oil temperature";"90";"℃";"47.0410578";"-72.9143396";
"78153.3326043";"Intake air temperature";"1";"℃";"47.0410578";"-72.9143396";
"78153.483663";"Barometric pressure";"100";"kPa";"47.0410578";"-72.9143396";
"78153.8041827";"Battery Terminal Voltage";"14.621";"V";"47.0410578";"-72.9143396";
"78154.0293778";"AWD Solenoid Actual Current";"300";"mA";"47.0410578";"-72.9143396";
"78154.1420356";"AWD Solenoid Set Current";"300";"mA";"47.0410578";"-72.9143396";
"78154.4436629";"Short term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"78154.5636898";"Long term fuel % trim - Bank 1";"1.5625";"%";"47.0410578";"-72.9143396";
"78154.8100117";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"78155.0975807";"Engine RPM";"1239";"rpm";"47.0410578";"-72.9143396";
"78155.0975807";"Engine RPM x1000";"1.2";"rpm";"47.0410578";"-72.9143396";
"78155.2447274";"Average speed";"81.6641695208245";"km/h";"47.0410578";"-72.9143396";
"78155.2447274";"Distance travelled";"263.6361045823891";"km";"47.0410578";"-72.9143396";
"78155.2447274";"Distance travelled (Today)";"391.798894";"km";"47.0410578";"-72.9143396";
"78155.2447274";"Distance travelled (total)";"432.417466";"km";"47.0410578";"-72.9143396";
"78155.2447274";"Distance travelled (Week)";"414.221207";"km";"47.0410578";"-72.9143396";
"78155.2447274";"Vehicle acceleration";"-0.018088605503622127";"g";"47.0410578";"-72.9143396";
"78155.2447274";"Vehicle speed";"57";"km/h";"47.0410578";"-72.9143396";
"78155.3729862";"Relative throttle position";"2.3529411764705883";"%";"47.0410578";"-72.9143396";
"78155.5196657";"Timing advance";"-10";"°";"47.0410578";"-72.9143396";
"78155.7038204";"Calculated engine load value";"20";"%";"47.0410578";"-72.9143396";
"78155.8930492";"MAF air flow rate";"4.03";"g/sec";"47.0410578";"-72.9143396";
"78155.8930492";"Power from MAF";"4.836";"hp";"47.0410578";"-72.9143396";
"78156.0246932";"Calculated boost";"-0.75";"bar";"47.0410578";"-72.9143396";
"78156.0246932";"Intake manifold absolute pressure";"25";"kPa";"47.0410578";"-72.9143396";
"78156.2999807";"Actual Gear Ratio";"0.4921950102998398";"";"47.0410578";"-72.9143396";
"78156.3654696";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"78156.6037521";"[ABS] Front left wheel speed";"55.85625";"km/h";"47.0410578";"-72.9143396";
"78156.7536821";"[ABS] Front right wheel speed";"55.6875";"km/h";"47.0410578";"-72.9143396";
"78156.9051783";"[ABS] Rear left wheel speed";"55.51875";"km/h";"47.0410578";"-72.9143396";
"78156.9970576";"[ABS] Rear right wheel speed";"55.51875";"km/h";"47.0410578";"-72.9143396";
"78157.143644";"[ABS] Steering angle sensor";"0";"°";"47.0410578";"-72.9143396";
"78157.4148423";"AT/CVT Temperature v.1";"81";"℃";"47.0410578";"-72.9143396";
"78157.5655055";"Primary Pulley Speed";"1243";"rpm";"47.0410578";"-72.9143396";
"78157.7043975";"Secondary Pulley Speed";"2430";"rpm";"47.0410578";"-72.9143396";
"78157.8308252";"Turbine Speed";"1216";"rpm";"47.0410578";"-72.9143396";
"78157.9980257";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"78158.2742713";"Engine oil temperature";"90";"℃";"47.0410578";"-72.9143396";
"78158.3678312";"Intake air temperature";"1";"℃";"47.0410578";"-72.9143396";
"78158.4373787";"Barometric pressure";"100";"kPa";"47.0410578";"-72.9143396";
"78158.7382951";"Battery Terminal Voltage";"14.628";"V";"47.0410578";"-72.9143396";
"78158.9242553";"AWD Solenoid Actual Current";"300";"mA";"47.0410578";"-72.9143396";
"78159.0283377";"AWD Solenoid Set Current";"307";"mA";"47.0410578";"-72.9143396";
"78159.2372435";"Short term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"78159.3610448";"Long term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"78159.6957293";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"78160.0235607";"Engine RPM";"1372";"rpm";"47.0410578";"-72.9143396";
"78160.0235607";"Engine RPM x1000";"1.4";"rpm";"47.0410578";"-72.9143396";
"78160.1699285";"Average speed";"81.65330083425363";"km/h";"47.0410578";"-72.9143396";
"78160.1699285";"Distance travelled";"263.7126986570558";"km";"47.0410578";"-72.9143396";
"78160.1699285";"Distance travelled (Today)";"391.875488";"km";"47.0410578";"-72.9143396";
"78160.1699285";"Distance travelled (total)";"432.49406";"km";"47.0410578";"-72.9143396";
"78160.1699285";"Distance travelled (Week)";"414.297801";"km";"47.0410578";"-72.9143396";
"78160.1699285";"Vehicle acceleration";"-0.020724314299739744";"g";"47.0410578";"-72.9143396";
"78160.1699285";"Vehicle speed";"56";"km/h";"47.0410578";"-72.9143396";
"78160.2271026";"Relative throttle position";"4.313725490196078";"%";"47.0410578";"-72.9143396";
"78160.2943102";"Timing advance";"26.5";"°";"47.0410578";"-72.9143396";
"78160.4637224";"Calculated engine load value";"23.137254901960784";"%";"47.0410578";"-72.9143396";
"78160.5484655";"MAF air flow rate";"3.93";"g/sec";"47.0410578";"-72.9143396";
"78160.5484655";"Power from MAF";"4.716";"hp";"47.0410578";"-72.9143396";
"78160.7106052";"Calculated boost";"-0.64";"bar";"47.0410578";"-72.9143396";
"78160.7106052";"Intake manifold absolute pressure";"36";"kPa";"47.0410578";"-72.9143396";
"78161.0005551";"Actual Gear Ratio";"0.4687571526665141";"";"47.0410578";"-72.9143396";
"78161.1299337";"Target Gear Ratio";"0";"";"47.0410578";"-72.9143396";
"78161.3990499";"[ABS] Front left wheel speed";"56.5875";"km/h";"47.0410578";"-72.9143396";
"78161.5397853";"[ABS] Front right wheel speed";"56.53125";"km/h";"47.0410578";"-72.9143396";
"78161.6638317";"[ABS] Rear left wheel speed";"56.3625";"km/h";"47.0410578";"-72.9143396";
"78161.8040587";"[ABS] Rear right wheel speed";"56.30625";"km/h";"47.0410578";"-72.9143396";
"78161.949061";"[ABS] Steering angle sensor";"1";"°";"47.0410578";"-72.9143396";
"78162.2411701";"AT/CVT Temperature v.1";"81";"℃";"47.0410578";"-72.9143396";
"78162.3793812";"Primary Pulley Speed";"1233";"rpm";"47.0410578";"-72.9143396";
"78162.5009963";"Secondary Pulley Speed";"2490";"rpm";"47.0410578";"-72.9143396";
"78162.6638194";"Turbine Speed";"1216";"rpm";"47.0410578";"-72.9143396";
"78162.8069636";"Lock Up Duty Ratio";"95.5";"%";"47.0410578";"-72.9143396";
"78163.0290053";"Engine coolant temperature";"90";"℃";"47.0410578";"-72.9143396";
"78163.156636";"Engine oil temperature";"90";"℃";"47.0410578";"-72.9143396";
"78163.2990596";"Intake air temperature";"1";"℃";"47.0410578";"-72.9143396";
"78163.4745695";"Barometric pressure";"100";"kPa";"47.0410578";"-72.9143396";
"78163.6243789";"Battery Terminal Voltage";"14.618";"V";"47.0410578";"-72.9143396";
"78163.92792";"AWD Solenoid Actual Current";"300";"mA";"47.0410578";"-72.9143396";
"78164.0290192";"AWD Solenoid Set Current";"300";"mA";"47.0410578";"-72.9143396";
"78164.2368575";"Short term fuel % trim - Bank 1";"0";"%";"47.0410578";"-72.9143396";
"78164.399973";"Long term fuel % trim - Bank 1";"1.5625";"%";"47.0410578";"-72.9143396";
"78164.7041672";"Knocking Correction";"0";"°";"47.0410578";"-72.9143396";
"78164.9969816";"Engine RPM";"1239";"rpm";"47.0410578";"-72.9143396";
"78164.9969816";"Engine RPM x1000";"1.2";"rpm";"47.0410578";"-72.9143396";
"78165.1356673";"Average speed";"81.64149587804283";"km/h";"47.0410578";"-72.9143396";
"78165.1356673";"Distance travelled";"263.7871810970558";"km";"47.0410578";"-72.9143396";
"78165.1356673";"Distance travelled (Today)";"391.94997";"km";"47.0410578";"-72.9143396";
